id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15
9524100196,239000,2,1.5,680,772,2,0,0,3,7,680,2005,0,98103,690,1059
3013300685,760000,4,3.25,2690,3995,2,0,0,3,9,2060,2014,0,98136,1810,4590
2619950070,430000,4,2.5,2750,7200,2,0,0,3,8,2750,2011,0,98019,2750,7200
7203110240,660000,3,2.5,2450,4332,2,0,0,3,8,2450,2010,0,98053,2450,4154
7694200350,399963,4,2.5,2620,4050,2,0,0,3,8,2620,2014,0,98146,2030,3944
7600136,411000,2,2,1130,1148,2,0,0,3,9,800,2007,0,98122,1350,1201
1442880160,483453,4,2.75,2790,5527,2,0,0,3,8,2790,2014,0,98045,2620,5509
3277801580,469950,3,2,1820,1357,3,0,0,3,9,1820,2014,0,98126,1710,1372
1442880640,504058,4,2.75,2910,7467,2,0,0,3,8,2910,2013,0,98045,2790,7868
3845101070,425996,4,2.5,2568,5000,2,0,0,3,9,2568,2014,0,98092,2547,4500
6791900260,760005,4,2.75,3090,5859,2,0,0,3,9,3090,2010,0,98074,2960,5250
9828702339,699999,2,2,1460,1085,2,0,0,3,8,950,2014,0,98112,1580,1202
2255500125,749950,3,2.5,2010,2263,2,0,0,3,8,1340,2014,0,98122,1500,2670
5541300135,674600,4,2.5,2610,5140,2,0,0,3,8,2610,2006,0,98103,1190,5101
4083306616,450000,2,1.5,960,1000,2,0,0,3,8,920,2008,0,98103,1200,1297
8096800260,272000,3,2.5,1528,7616,2,0,0,3,7,1528,2011,0,98030,1850,7340
2997800024,450000,2,1.5,1310,1264,2,0,0,3,8,1120,2006,0,98106,1330,1265
952005863,643950,3,2.25,1760,2122,3,0,0,3,9,1760,2015,0,98116,1420,1618
7772850060,290000,3,2.5,1420,3542,2,0,0,3,8,1310,2007,0,98133,1180,1622
6130500070,378000,3,2.5,1650,2082,3,0,0,3,8,1650,2007,0,98133,1650,1965
8682300400,728050,3,2.5,2320,6775,1,0,0,3,8,2320,2008,0,98053,1680,4750
8956200990,499160,4,2.5,2628,11466,2,0,0,3,9,2628,2014,0,98001,2849,10909
9532000070,536000,4,2.5,2520,4831,2,0,0,3,8,2520,2009,0,98072,2430,3937
7570050070,419900,5,3.5,2880,5000,2,0,0,3,8,2260,2012,0,98038,2590,4800
946000295,469000,3,2.25,1440,1362,3,0,0,3,7,1440,2014,0,98117,1180,2603
3831250350,374000,3,2.5,2185,6042,2,0,0,3,9,2185,2009,0,98030,2297,5876
6056100160,182568,4,1.5,1500,2106,2,0,0,3,7,1500,2014,0,98108,1490,2175
1402970070,334888,3,2.5,1769,7324,2,0,0,3,9,1769,2012,0,98092,2502,6017
2524059267,799900,4,4,3650,18223,2,0,3,3,9,3330,2013,0,98006,3220,11022
8091670030,383000,4,2.5,2160,6223,2,0,0,3,8,2160,2010,0,98038,2160,5555
1825079046,580000,3,2.5,1820,374616,2,0,0,3,7,1820,1999,0,98014,1870,220654
255450390,351999,3,2.5,2370,4200,2,0,0,3,8,2370,2014,0,98038,2370,4200
9301300270,1.33E+06,3,3,3180,2758,2,0,2,3,11,2240,2008,0,98109,2420,2758
9347300160,312000,3,2.5,1780,4077,2,0,0,3,8,1780,2011,0,98038,1970,4077
710600070,674950,4,3.5,2650,3127,2,0,0,3,8,2230,2011,0,98027,2330,3137
5556300116,1.11E+06,5,2.75,3300,7560,2,0,0,3,10,3300,2007,0,98052,3150,8580
1324300126,415000,2,2.5,1160,1219,3,0,0,3,8,1160,2007,0,98107,1320,2800
9279700013,1.25E+06,3,3,3460,5353,2,0,0,3,10,2850,2007,0,98116,2460,6325
3336500140,208800,3,2.5,1390,2450,2,0,0,3,7,1390,2009,0,98118,1390,2450
2767604212,452000,2,2.5,1260,1131,3,0,0,3,8,1260,2006,0,98107,1490,2500
6719600030,837000,5,2.75,2940,5225,2,0,0,3,8,2760,2010,0,98052,3090,6261
3204930510,780000,5,3.5,3190,4247,2,0,0,3,8,2430,2013,0,98052,2580,3989
7582700075,1.49E+06,4,3.5,3930,6120,2,0,0,3,10,3310,2007,0,98105,3390,6120
191100435,1.60E+06,5,3.75,3570,10125,2,0,0,3,10,3570,2014,0,98040,1760,10125
255450030,369946,3,2.5,2420,4725,2,0,0,3,8,2420,2014,0,98038,2370,4200
9476200710,530000,3,2.75,3400,7200,2,0,2,3,9,2470,2009,0,98056,1580,8676
1329300070,386000,4,2.5,2478,6079,2,0,0,3,8,2478,2012,0,98030,2279,6079
357000135,1.90E+06,4,2.5,3070,7830,2,0,2,3,11,1970,2009,0,98144,2440,4682
7203600560,735000,4,3.5,3200,7605,2,0,2,3,9,2500,2013,0,98198,2240,4416
715010140,1.75E+06,5,3.25,5790,12739,2,0,3,3,10,4430,2014,0,98006,5790,13928
3869900138,489950,3,2.25,1590,926,3,0,0,3,8,1590,2014,0,98136,1640,1321
2114700374,357500,3,3,1730,1442,2,0,0,3,8,1440,2008,0,98106,1370,1524
9264450550,329995,4,2.5,2303,3680,2,0,0,3,8,2303,2013,0,98001,2303,3760
3862710200,414000,3,2.5,1790,3754,2,0,0,3,8,1790,2013,0,98065,1800,3393
291310310,533500,3,3.5,2490,3517,2,0,0,3,8,1720,2005,0,98027,1600,2378
3814900260,402395,4,2.5,2669,5385,2,0,0,3,9,2669,2014,0,98092,2669,4645
8562790710,725000,4,3.25,2610,2552,2,0,0,3,10,2160,2008,0,98027,2610,2664
3425069117,1.28E+06,6,5.25,6160,27490,2,0,0,3,11,4040,2007,0,98074,4225,9100
2895800640,239800,2,1.75,1290,1493,2,0,0,3,8,1290,2014,0,98106,1410,1875
3438500253,616950,5,3.5,3560,5008,2,0,0,3,8,2810,2013,0,98106,2910,5026
3630200340,1.26E+06,4,3.25,4360,6000,2,0,3,3,11,3400,2007,0,98027,4310,6000
2770601769,435000,3,2.25,1230,1238,2,0,0,3,8,1080,2009,0,98199,1230,953
2225069036,925000,4,3.25,3640,60086,2,0,0,3,10,3640,2005,0,98074,2900,51721
9525600030,631500,2,2.5,1780,2493,3,0,0,3,8,1780,1981,0,98107,2050,4400
993002108,399995,3,1.5,1140,1069,3,0,0,3,8,1140,2005,0,98103,1230,1276
993000327,369950,3,2,1270,1320,3,0,0,3,8,1270,2006,0,98103,1370,1320
1523059239,475000,5,3.5,2780,3583,2,0,0,3,8,2180,2005,0,98059,2640,3850
7967000270,353000,4,2.5,1912,5000,2,0,0,3,8,1912,2012,0,98001,2020,5000
7137800310,329950,4,2.5,2300,9690,2,0,0,3,8,2300,2006,0,98023,1200,9085
2211300260,367000,3,2.5,2828,4050,2,0,0,3,8,2828,2013,0,98030,2513,4507
8956200070,447500,4,2.5,2425,9017,2,0,0,3,9,2425,2013,0,98001,2725,7019
1257201420,595000,4,3.25,3730,4560,2,0,0,3,9,2760,2015,0,98103,1800,4560
1523300140,325000,1,1,730,1942,1,0,0,3,7,730,2009,0,98144,1020,2044
9831200186,690000,2,2.5,1990,1756,3,0,0,3,9,1780,2005,0,98102,1955,1438
7660100238,329950,3,2.5,1300,812,2,0,0,3,8,880,2008,0,98144,1300,824
5381000477,399500,4,2.5,2560,7492,2,0,0,3,8,2560,2014,0,98188,1260,11541
207700180,555000,5,2.5,2450,5047,2,0,0,3,8,2450,2007,0,98011,2450,4478
5288200072,427000,2,1.5,1440,725,2,0,0,3,8,1100,2011,0,98126,1440,4255
9524100322,375000,3,2.25,1140,1557,3,0,0,3,8,1140,2007,0,98103,1140,1245
1732800184,499000,2,1.5,1110,957,2,0,0,3,8,930,2005,0,98119,1680,1104
1425069103,750000,3,2.5,2620,43832,2,0,0,3,8,2620,2013,0,98053,2620,120686
8165500790,336900,3,2.5,1690,1200,2,0,0,3,8,1410,2014,0,98106,1740,1664
7658600081,555000,2,2.75,1950,1610,3,0,0,3,8,1950,2009,0,98144,910,1745
1245003268,1.28E+06,4,3.5,3530,8126,2,0,0,3,10,3530,2007,0,98033,2660,8126
8010100220,999950,4,3.5,3310,4684,2,0,0,3,9,2290,2014,0,98116,1850,4750
7974200452,975000,5,3,2620,5477,2,0,0,3,10,2620,2009,0,98115,1680,5217
8943600360,299000,3,2.25,1350,3582,2,0,0,3,8,1350,2010,0,98031,1940,3860
3026059361,479000,2,2.5,1741,1439,2,0,0,3,8,1446,2007,0,98034,2090,10454
6130500120,428000,3,2.5,1650,2201,3,0,0,3,8,1650,2007,0,98133,1650,1965
3575305485,409000,3,2.5,1890,6500,2,0,0,3,7,1890,2012,0,98074,2340,7500
666000142,798500,3,3,1950,1833,3,0,0,3,9,1610,2009,0,98004,2040,2131
7853280620,689000,4,3.5,4490,5805,2,0,0,3,9,3390,2006,0,98065,4410,6299
8946390040,375000,6,2.25,3206,5793,2,0,0,3,7,3206,2012,0,98032,2527,5804
5416300230,775000,4,3.5,4130,77832,2,0,2,3,10,4130,2011,0,98042,4130,87476
1604730150,639983,5,3,2800,5700,2,0,0,3,8,2800,2014,0,98059,2910,5349
8669180150,300000,4,3,1984,4419,2,0,0,3,7,1984,2010,0,98002,2440,4418
1081330180,627000,4,2.5,2750,11830,2,0,0,3,9,2750,2014,0,98059,2310,11830
2309710230,275000,3,2.75,1740,5757,1,0,0,3,7,1740,2010,0,98022,2380,5647
2895800610,352800,4,2.25,1800,2752,2,0,0,3,8,1800,2014,0,98106,1650,2752
3362400092,565000,3,2.25,1540,1005,3,0,0,3,8,1540,2008,0,98103,1510,1501
3052700385,765000,4,2.25,2030,2222,2,0,0,3,9,1610,2015,0,98117,1420,2222
2738640040,644000,4,2.5,3310,4839,2,0,0,3,9,3310,2007,0,98072,3240,5280
8024200674,461000,3,1.5,1270,1416,3,0,0,3,8,1270,2007,0,98115,1270,1413
3353400092,270500,5,2.5,2406,7093,2,0,0,3,8,2406,2006,0,98001,1767,7093
6003500749,640000,2,2.25,1540,965,3,0,0,3,9,1540,2007,0,98122,1410,964
8956200530,457000,4,2.5,2820,6983,2,0,0,3,9,2820,2013,0,98001,2597,7222
133000271,355000,5,2.5,2540,5100,2,0,0,3,7,2540,2014,0,98168,1400,9440
6749700063,356000,2,2.25,1230,989,3,0,0,3,8,1230,2007,0,98103,1230,1223
3278613060,425000,4,2.5,1900,2766,2,0,0,3,8,1900,2014,0,98106,1900,2604
7708200880,562500,5,2.75,2920,6327,2,0,0,3,8,2920,2007,0,98059,2520,5026
2767600673,460000,3,2.5,1450,1053,2,0,0,3,8,940,2008,0,98107,1410,1080
7299810040,790000,4,3,5370,69848,2,0,0,3,10,3500,2005,0,98042,4443,94403
993000308,401000,3,2,1270,1333,3,0,0,3,8,1270,2006,0,98103,1330,1333
3364900040,1.10E+06,3,2.5,2550,5100,2,0,0,3,9,2550,2014,0,98115,1250,4080
9578090180,850000,4,3,3070,7150,2,0,0,3,9,3070,2007,0,98052,3200,6984
9542840120,274500,3,2.25,1450,4050,2,0,0,3,7,1450,2010,0,98038,1660,3800
3860900035,1.94E+06,5,3.5,4230,16526,2,0,0,3,10,4230,2008,0,98004,3000,12362
7202300040,808000,4,2.5,3480,6262,2,0,0,3,9,3480,2003,0,98053,3490,6629
1773100972,312000,3,2.25,1490,974,2,0,0,3,7,1220,2009,0,98106,1490,1283
3626039424,320000,3,2.25,1200,1400,3,0,0,3,8,1200,2005,0,98133,1370,6552
3175200220,410000,3,2.5,2150,4332,2,0,0,3,8,2150,2013,0,98019,2140,4332
7852120120,725000,3,3.5,3690,8837,2,0,0,3,10,3690,2001,0,98065,3690,9585
7813500040,335000,4,2.5,1900,3301,2,0,0,3,7,1900,2007,0,98178,1960,3379
7242800040,519990,4,3.25,1690,1321,2,0,0,3,8,1320,2014,0,98052,3080,4558
1442880650,533112,4,2.75,2790,8853,2,0,0,3,8,2790,2013,0,98045,2790,8092
3355400242,274900,3,2,1936,6612,2,0,0,3,7,1936,2014,0,98001,1620,21600
8562780540,325000,2,2.25,1150,711,2,0,0,3,7,1150,2013,0,98027,1150,748
923049203,350000,4,2.5,2040,22653,2,0,0,3,7,2040,2011,0,98168,2020,20502
3578600141,550000,4,2.5,2470,7539,2,0,0,3,9,2470,2006,0,98028,2580,7539
53500450,311850,4,2.5,1890,4158,2,0,0,3,8,1890,2014,0,98042,2720,4549
1934800180,526000,3,2.5,1626,1583,2.5,0,0,3,8,1419,2007,0,98122,1400,1583
3023000210,375000,4,2.5,2250,5306,2,0,0,3,8,2250,2012,0,98038,2250,5306
1773100967,299999,3,2.25,1350,1234,2,0,0,3,7,1160,2007,0,98106,1420,1234
2767704777,436000,3,2.5,1460,1238,2,0,0,3,8,1200,2008,0,98107,1280,1257
1085621960,303000,3,2.5,2056,3564,2,0,0,3,7,2056,2014,0,98092,2056,3577
2771602174,525000,2,2.5,1160,1458,2,0,0,3,8,1040,2012,0,98119,1650,2311
6762700452,575000,3,3,1384,1287,2,0,0,3,8,1144,2006,0,98102,1570,1288
5695000142,420000,2,1.5,1100,1107,3,0,0,3,8,1100,2008,0,98103,1110,2750
9578140180,329950,3,2.5,2456,7566,2,0,0,3,8,2456,2012,0,98023,2478,7212
2124069115,1.83E+06,4,4.25,4500,215186,2,0,3,3,11,2630,2009,0,98029,3030,25447
3864000120,1.18E+06,4,3.25,3780,10099,1,0,1,3,11,2240,2006,0,98006,3120,10669
2768200212,499950,2,2.5,1320,1157,2,0,0,3,8,990,2014,0,98107,1550,1519
7852070210,1.15E+06,4,3,5940,11533,2,0,4,3,11,4950,2004,0,98065,4240,12813
7853361210,400000,3,2,1650,5027,1.5,0,0,3,7,1650,2009,0,98065,2430,6000
8141310040,246950,3,3,1670,4440,1,0,0,3,7,1670,2014,0,98022,1670,4622
6852700097,630000,3,3.25,1610,1275,2,0,0,3,8,1220,2005,0,98102,1750,3000
7708210040,561000,5,2.75,3370,10315,2,0,0,3,9,3370,2006,0,98059,3010,8296
53500760,287000,4,2.5,2660,4082,2,0,0,3,7,2660,2010,0,98042,2390,4876
3528900771,600000,3,3.25,1690,1473,2,0,0,3,8,1380,2008,0,98109,1670,2594
9126100813,490000,3,2.25,1620,1062,3,0,0,3,8,1620,2014,0,98122,1560,1728
3679400503,330000,3,1.75,1300,958,2,0,0,3,7,840,2011,0,98108,1340,1254
1760650210,286950,4,2.5,1610,4052,2,0,0,3,7,1610,2013,0,98042,2110,4034
2652501565,1.55E+06,3,3.25,3530,4920,2,0,0,3,9,2660,2015,0,98109,1900,4200
1237500577,880000,4,2.5,3550,8618,2,0,0,3,10,3550,2007,0,98052,1310,9746
6382500084,577450,3,3,1730,1755,3,0,0,3,8,1730,2014,0,98117,1830,1804
3023000410,405000,5,2.75,2400,4900,2,0,0,3,8,2400,2011,0,98038,2110,5696
2767601752,510000,3,2.5,1420,1237,3,0,0,3,8,1420,2014,0,98107,1510,2501
2771604196,465000,2,1.5,1220,1120,2.5,0,0,3,8,1110,2008,0,98199,2010,3175
1778500620,1.30E+06,4,2.25,2360,4000,2,0,0,3,9,2360,2013,0,98112,3040,4400
1823059241,609000,4,3.5,3990,11270,2,0,3,3,9,2930,2007,0,98055,1980,11328
9267200062,336000,3,2.5,1260,1211,3,0,0,3,8,1260,2004,0,98103,1270,1211
3278606110,375000,3,2.5,1580,2407,2,0,0,3,8,1580,2013,0,98126,1580,2212
1657530180,294500,3,2.5,1760,2688,2,0,0,3,7,1760,2005,0,98059,1760,2329
2754700035,925000,5,3.5,3420,4216,2,0,0,3,9,2520,2008,0,98115,1420,4500
2568200120,730000,5,2.75,2870,6593,2,0,0,3,9,2870,2006,0,98052,3150,6593
6601200040,280000,4,2.5,1934,5677,2,0,0,3,8,1934,2013,0,98001,1919,5049
2767601750,500000,3,1.5,1220,962,3,0,0,3,8,1220,2014,0,98107,1510,2501
7853350220,605000,3,2.75,2450,5750,2,0,0,3,9,2450,2013,0,98065,3200,8036
6163900628,379950,3,3.25,1860,1787,3,0,0,3,8,1860,2007,0,98155,1830,1787
1689401526,605000,3,2.5,1500,1119,3,0,2,3,7,1110,2008,0,98109,1500,1057
8725950360,720000,2,1.75,1570,1108,3,0,0,3,9,1570,2007,0,98004,1940,1160
9826700697,549900,3,2,1280,960,2,0,0,3,9,1040,2014,0,98122,1280,1173
9578500180,427000,3,2.5,3192,5653,2,0,0,3,8,3192,2014,0,98023,3000,5134
9826700707,492000,3,2.5,1690,1479,3,0,0,3,8,1420,2005,0,98122,1280,1253
8138870530,419190,2,2.5,1590,1426,2,0,0,3,8,1590,2014,0,98029,1590,1426
4188300180,650000,3,2.5,2870,7288,2,0,0,3,9,2870,2012,0,98011,2870,5998
5416510530,379950,4,2.5,2580,4818,2,0,0,3,8,2580,2005,0,98038,2570,5386
4181200540,269800,4,2.75,1830,3420,2,0,0,3,8,1830,2012,0,98198,1813,3420
2222059154,407000,4,2.5,2927,6000,2,0,0,3,7,2927,2011,0,98042,2533,6000
8032700072,580000,3,1.5,1320,1250,3,0,0,3,8,1320,2008,0,98103,1560,1694
7203140220,389700,3,2.5,1720,3581,2,0,0,3,7,1720,2011,0,98053,1720,3600
1278000210,110000,2,1,828,4524,1,0,0,3,6,828,1968,2007,98001,828,5402
6058600220,230000,3,1.5,1040,1264,2,0,0,3,9,900,2015,0,98144,1350,3000
1442880610,533380,4,2.75,2790,6685,2,0,0,3,8,2790,2014,0,98045,2790,6444
3679400484,295500,3,2.5,1410,1332,2,0,0,3,7,960,2014,0,98108,1410,1343
3825310180,860000,4,4.5,4040,8400,2,0,0,3,9,3220,2006,0,98052,3940,8400
3630220180,812000,4,3.5,3370,3634,2,0,0,3,9,2750,2007,0,98029,3200,3650
3336500180,324500,3,2.5,1660,3990,2,0,0,3,7,1660,2009,0,98118,1670,4050
2781270530,193000,2,1.75,910,2550,1,0,0,3,6,910,2004,0,98038,1310,2550
993001563,355000,3,2.25,1280,959,3,0,0,3,8,1280,2005,0,98103,1130,1126
9578060540,525000,4,2.75,2360,4924,2,0,0,3,8,2360,2008,0,98028,2360,4670
2222059052,370950,3,2.5,2529,9653,2,0,0,3,7,2529,2012,0,98042,2533,6125
1239400650,1.24E+06,4,3.5,4700,10183,1,0,2,3,11,2660,2002,0,98033,3770,9000
8835800450,950000,3,2.5,2780,275033,1,0,0,3,10,2780,2006,0,98045,1680,16340
293070120,888990,4,2.75,3540,5500,2,0,0,3,9,3540,2014,0,98074,3540,5500
1176001117,705000,3,2.5,1580,1321,2,0,2,3,8,1080,2014,0,98107,1530,1357
7889601165,268000,3,2.5,1700,2250,2,0,0,3,7,1700,2014,0,98168,1520,4500
7227801581,305450,3,2.5,1600,3573,2,0,0,3,7,1600,2013,0,98056,1500,11089
9895000040,399900,2,1.75,1410,1005,1.5,0,0,3,9,900,2011,0,98027,1440,1188
9528102993,495000,3,1.5,1580,1228,3,0,0,3,8,1580,2014,0,98115,1580,3605
3746700120,857326,3,3.5,3940,11632,2,0,0,3,10,3940,2014,0,98166,2015,11632
745530040,845950,5,2.75,4450,9600,2,0,0,3,9,3650,2014,0,98011,4000,9750
7299600180,303210,4,2.5,2009,5000,2,0,0,3,8,2009,2014,0,98092,2009,5182
2149800278,343000,6,5,2732,7655,2,0,0,3,7,2732,2009,0,98002,3078,69993
2517000650,300000,3,2.5,2090,4590,2,0,0,3,7,2090,2005,0,98042,2190,4060
6021503708,334900,2,2.5,980,1013,3,0,0,3,8,980,2008,0,98117,980,1023
8559300120,477500,5,3.5,2815,5619,2,0,0,3,9,2815,2012,0,98055,2583,5295
3305100230,820000,4,2.5,3170,8523,2,0,0,3,9,3170,2008,0,98033,3230,8523
2135200155,580000,5,3.25,3030,7410,2,0,0,3,8,2150,2014,0,98106,2020,7410
2919700109,350000,2,2.5,1280,940,2,0,0,3,8,1060,2006,0,98103,1290,2900
8725950220,910000,3,2.5,2030,1160,3,0,0,3,9,1970,2007,0,98004,1950,1160
1776230220,414000,3,2.5,2490,4540,2.5,0,0,3,8,2490,2012,0,98059,2640,3844
9211010230,525000,3,2.5,3030,4500,2,0,0,3,8,3030,2009,0,98059,3030,4501
1972201772,650000,2,2.5,1470,690,3,0,3,3,8,1470,2008,0,98103,1480,1284
9268851320,450000,3,2.25,1620,997,2.5,0,0,3,8,1540,2012,0,98027,1620,1068
1424059154,1.27E+06,4,3,5520,8313,2,0,3,3,9,3570,2008,0,98006,3770,8278
626059365,699000,3,3.5,3200,10344,2,0,0,3,10,3200,2007,0,98011,2550,20152
3885802136,899000,4,2.5,2580,3943,2,0,0,3,8,2580,2013,0,98033,1700,5772
7967000150,353500,4,3,2050,4000,2,0,0,3,8,2050,2014,0,98001,2050,4000
7853360720,485000,3,2.5,2430,5867,2,0,0,3,7,2430,2011,0,98065,2620,5866
8562790150,782900,4,3.25,3060,3898,2,0,0,3,10,2300,2014,0,98027,2920,3448
1226039124,529000,2,2,1540,9714,2,0,0,3,8,1540,2008,0,98177,1840,8179
2767704251,514700,3,3.25,1310,1072,2,0,0,3,8,1060,2008,0,98107,1160,1266
3862710210,409316,3,2.5,1800,3168,2,0,0,3,8,1800,2014,0,98065,1800,3393
255460330,388598,3,2.5,2370,4200,2,0,0,3,8,2370,2014,0,98038,2370,4370
291310610,415000,3,2.25,1445,1512,2,0,0,3,7,1300,2004,0,98027,1445,1082
9126101121,521500,3,2.25,1450,1619,2,0,0,3,8,1140,2006,0,98122,1580,3472
9274200322,580000,3,2.5,1740,1236,3,0,2,3,8,1740,2008,0,98116,1740,1280
6666830230,882566,4,2.5,3560,5265,3,0,0,3,8,3560,2014,0,98052,3220,4892
1604601803,525000,3,2.75,2130,1400,2,0,0,3,9,1080,2010,0,98118,1880,3132
7702080150,515000,5,2.75,2980,4502,2,0,0,3,9,2980,2007,0,98028,2850,4501
7853400220,589410,3,3,2840,7201,2,0,0,3,9,2840,2014,0,98065,2540,5260
3895100039,757500,4,2.5,3420,6845,2,0,0,3,9,3420,2009,0,98052,2800,5715
7697000150,284000,3,2.5,1660,4083,2,0,0,3,7,1660,2013,0,98038,1800,4087
8562780530,338500,2,2.25,1150,711,2,0,0,3,7,1150,2013,0,98027,1150,748
291310180,379500,3,2.25,1410,1287,2,0,0,3,7,1290,2005,0,98027,1490,1435
1972205633,550000,3,2,1420,1369,2.5,0,0,3,9,1340,2007,0,98109,1540,2168
3023000120,294900,3,2.5,1860,5025,2,0,0,3,8,1860,2010,0,98038,2000,5550
7548301056,345000,2,1.5,1340,1210,2,0,0,3,8,1120,2008,0,98144,1340,1213
9826701201,450000,2,1.5,1530,1012,2,0,0,3,8,1200,2005,0,98122,1530,1425
6300500476,420000,3,2.5,1509,1114,3,0,0,3,8,1509,2014,0,98133,1509,2431
2597490410,740000,3,2.5,2350,3798,2,0,0,3,8,2350,2013,0,98029,2020,3532
3448001411,286000,2,1.5,1010,825,3,0,0,3,7,1010,2007,0,98125,1128,1080
745530180,870000,5,3.5,4495,10079,2,0,0,3,9,3580,2013,0,98011,4495,10079
3879900753,727000,3,2.5,1580,991,3,0,0,3,9,1580,2009,0,98119,1610,1297
2781230230,395000,4,3,2750,7965,2,0,0,3,9,2750,2012,0,98038,2750,6000
3629990180,535000,4,2.25,1890,3615,2,0,0,3,7,1890,2005,0,98029,1630,3280
9352900222,255000,3,2.25,1320,963,2,0,0,3,7,1040,2007,0,98106,1300,1285
7338220120,260000,4,2.5,2150,3721,2,0,0,3,8,2150,2006,0,98002,2150,3721
325059287,810000,4,2.5,3340,8384,2,0,0,3,9,3340,2014,0,98052,1560,9429
7203140360,359782,3,2.5,1850,3400,2,0,0,3,7,1850,2010,0,98053,1850,3400
6056110150,500000,2,2.5,1950,2162,2,0,0,3,9,1500,2012,0,98118,1800,2457
7203230040,1.05E+06,5,3.25,4240,9588,2,0,0,3,9,4240,2014,0,98053,4080,8425
8121100155,810000,4,3.5,2700,2868,2,0,0,3,11,1920,2006,0,98118,1430,3858
7853370620,605000,5,4,3040,6000,2,0,0,3,8,2280,2011,0,98065,3070,5558
6400700264,730000,4,2.5,2460,7930,2,0,0,3,8,2460,2005,0,98033,1850,9000
1760650880,327000,4,2.5,2110,3825,2,0,0,3,7,2110,2013,0,98042,1950,3825
567000382,370000,2,1,780,1133,2,0,0,3,7,780,2009,0,98144,1130,1270
7852100150,459000,5,3.5,2640,6895,2,0,0,3,7,2640,2001,0,98065,2640,5267
6447300365,2.90E+06,5,4,5190,14600,2,0,1,3,11,5190,2013,0,98039,3840,19250
2622059197,365000,4,2.5,2420,8404,2,0,0,3,8,2420,2013,0,98042,2440,4822
1389600040,255000,4,2.5,1987,6000,2,0,0,3,7,1987,2011,0,98001,1880,9589
9276200220,375000,1,1,720,3166,1,0,0,3,6,720,1920,0,98116,1140,6250
7904700032,375000,2,1.5,1130,912,2,0,0,3,8,1000,2006,0,98116,1500,1474
3744000040,518380,4,2.5,2810,4500,2,0,0,3,9,2810,2014,0,98038,2980,5046
1773100604,346000,3,3.25,1500,1442,2,0,0,3,8,1150,2007,0,98106,1500,1533
9268850360,302059,4,2,1390,745,3,0,0,3,7,1390,2008,0,98027,1390,942
7853420450,575000,4,2.5,2500,4945,2,0,0,3,9,2500,2013,0,98065,2760,6000
8956200770,549950,4,3.5,3906,9674,2,0,2,3,9,3906,2014,0,98001,2673,6500
2424059170,900000,5,6,7120,40806,2,0,4,3,12,5480,2007,0,98006,3440,36859
1934800133,397500,3,2.5,1470,1256,2,0,0,3,8,930,2006,0,98122,1510,1797
5556300109,1.08E+06,5,3.5,3230,7560,2,0,0,3,10,3230,2007,0,98052,3230,8580
2326600150,775900,3,2.5,2700,5764,2,0,0,3,9,2700,2014,0,98075,3270,14700
3751600409,510000,4,2.5,4073,17334,2,0,0,3,8,4073,2008,0,98001,1780,9625
3814900210,471275,4,2.5,3361,5038,2,0,0,3,9,3361,2014,0,98092,2316,4105
9542840730,288000,4,2.25,1610,3560,2,0,0,3,7,1610,2010,0,98038,1760,3692
2937300540,989990,4,3.5,3830,7150,2,0,0,3,9,3830,2014,0,98052,3640,6055
7549800543,300000,3,3.25,1470,1235,2,0,0,3,7,1180,2008,0,98108,1470,1243
4058800439,664950,5,3,3190,7081,1,0,2,3,9,1890,2013,0,98178,2270,7623
7853430180,699188,4,3.25,3250,5478,2,0,0,3,9,3250,2014,0,98065,3250,5482
982850120,390000,3,2.25,1490,4539,2,0,0,3,7,1490,2009,0,98028,1750,4667
9476010120,670000,5,2.75,2900,5155,2,0,0,3,8,2900,2008,0,98075,2900,6176
5200087,487000,4,2.5,2540,5001,2,0,0,3,9,2540,2005,0,98108,2360,6834
7308600040,769995,5,2.75,3360,12080,2,0,0,3,9,3360,2014,0,98011,3360,9724
1498301048,321950,2,1.25,860,1277,2,0,0,3,7,860,2007,0,98144,1280,1265
2738630040,613500,4,2.5,3020,6068,2,0,0,3,9,3020,2006,0,98072,3240,5757
6300500081,300000,3,2.5,1330,1200,3,0,0,3,7,1330,2002,0,98133,1330,1206
3845100620,400950,4,2.5,2578,4554,2,0,0,3,9,2578,2014,0,98092,2647,4554
255450040,389517,4,2.5,2640,4725,2,0,0,3,8,2640,2014,0,98038,2370,4725
880000211,255000,3,1.75,1260,1133,2,0,0,3,7,810,2011,0,98106,1260,1172
2163900081,1.08E+06,3,2.5,1990,1891,3,0,0,3,9,1990,2012,0,98102,1990,3600
7853370440,637850,5,3.25,3340,4900,2,0,2,3,9,2500,2014,0,98065,3220,5200
3448900290,636230,4,2.5,2840,6284,2,0,0,3,9,2840,2013,0,98056,2790,7168
263000006,375000,3,2.5,1530,1131,3,0,0,3,8,1530,2009,0,98103,1530,1445
1972200882,586500,3,2.5,1780,1487,3,0,0,3,8,1600,2006,0,98107,1780,1300
7853270630,544000,4,2.5,2340,6973,2,0,0,3,8,1930,2005,0,98065,2950,6908
7852130430,425000,4,2.5,2390,5021,2,0,0,3,7,2390,2002,0,98065,2520,5333
